application_id,applicant_id,employment_id,contact_info_id,next_of_kin_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months
USLW-APP-20240802-801,Ap652433,Em652433,Ci652433,Nk652433,2024-08-02,Personal,11430.0,Other,31.0
USLW-APP-20241027-993,Ap527236,Em527236,Ci527236,Nk527236,2024-10-27,Small Business,407944.0,Working Capital,52.0
USLW-APP-20250321-537,Ap710411,Em710411,Ci710411,Nk710411,2025-03-21,Personal,21388.0,Debt Consolidation,14.0
USLW-APP-20241207-508,Ap599883,Em599883,Ci599883,Nk599883,2024-12-07,Auto,12705.0,New Car Purchase,45.0
USLW-APP-20241118-989,Ap830546,Em830546,Ci830546,Nk830546,2024-11-18,Auto,5410.0,New Car Purchase,37.0
USLW-APP-20240505-538,Ap840829,Em840829,Ci840829,Nk840829,2024-05-05,Personal,12802.0,Medical Expenses,12.0
USLW-APP-20250316-616,Ap644869,Em644869,Ci644869,Nk644869,2025-03-16,Mortgage,554943.0,Home Purchase,344.0
USLW-APP-20241127-254,Ap713217,Em713217,Ci713217,Nk713217,2024-11-27,Small Business,425192.0,Equipment Purchase,75.0
USLW-APP-20240909-688,Ap385195,Em385195,Ci385195,Nk385195,2024-09-09,Mortgage,963983.0,Home Purchase,265.0
USLW-APP-20250214-733,Ap675762,Em675762,Ci675762,Nk675762,2025-02-14,Personal,46383.0,Vacation,55.0
USLW-APP-20250214-836,Ap716036,Em716036,Ci716036,Nk716036,2025-02-14,Personal,14304.0,Debt Consolidation,14.0
USLW-APP-20240707-369,Ap225995,Em225995,Ci225995,Nk225995,2024-07-07,Mortgage,83638.0,Refinance,196.0
USLW-APP-20250325-178,Ap345690,Em345690,Ci345690,Nk345690,2025-03-25,Personal,30982.0,Medical Expenses,25.0
USLW-APP-20250201-848,Ap431770,Em431770,Ci431770,Nk431770,2025-02-01,Mortgage,783527.0,Home Purchase,257.0
USLW-APP-20240705-487,Ap893392,Em893392,Ci893392,Nk893392,2024-07-05,Small Business,39001.0,Working Capital,82.0
USLW-APP-20240923-162,Ap528988,Em528988,Ci528988,Nk528988,2024-09-23,Personal,18321.0,Other,23.0
USLW-APP-20240402-429,Ap280553,Em280553,Ci280553,Nk280553,2024-04-02,Small Business,425803.0,Inventory,79.0
USLW-APP-20250315-666,Ap660696,Em660696,Ci660696,Nk660696,2025-03-15,Personal,3936.0,Medical Expenses,27.0
USLW-APP-20240724-988,Ap980438,Em980438,Ci980438,Nk980438,2024-07-24,Personal,45644.0,Medical Expenses,21.0
USLW-APP-20250323-642,Ap359568,Em359568,Ci359568,Nk359568,2025-03-23,Small Business,427259.0,Startup Costs,39.0
USLW-APP-20241028-875,Ap419278,Em419278,Ci419278,Nk419278,2024-10-28,Personal,17362.0,Other,34.0
USLW-APP-20241102-793,Ap251563,Em251563,Ci251563,Nk251563,2024-11-02,Small Business,275741.0,Working Capital,28.0
USLW-APP-20241230-118,Ap756701,Em756701,Ci756701,Nk756701,2024-12-30,Mortgage,214227.0,Home Purchase,230.0
USLW-APP-20250310-666,Ap799983,Em799983,Ci799983,Nk799983,2025-03-10,Small Business,499968.0,Inventory,74.0
USLW-APP-20241007-422,Ap714615,Em714615,Ci714615,Nk714615,2024-10-07,Personal,15132.0,Other,33.0
USLW-APP-20241107-364,Ap493554,Em493554,Ci493554,Nk493554,2024-11-07,Personal,29503.0,Medical Expenses,58.0
USLW-APP-20241007-934,Ap302503,Em302503,Ci302503,Nk302503,2024-10-07,Personal,44773.0,Education,42.0
USLW-APP-20241228-442,Ap243326,Em243326,Ci243326,Nk243326,2024-12-28,Personal,21114.0,Vacation,27.0
USLW-APP-20240622-508,Ap807220,Em807220,Ci807220,Nk807220,2024-06-22,Small Business,122958.0,Inventory,80.0
USLW-APP-20250215-892,Ap111344,Em111344,Ci111344,Nk111344,2025-02-15,Personal,9594.0,Education,44.0
USLW-APP-20240605-729,Ap494966,Em494966,Ci494966,Nk494966,2024-06-05,Personal,20432.0,Education,29.0
USLW-APP-20241027-307,Ap692245,Em692245,Ci692245,Nk692245,2024-10-27,Personal,39603.0,Debt Consolidation,42.0
USLW-APP-20241014-361,Ap205423,Em205423,Ci205423,Nk205423,2024-10-14,Small Business,490759.0,Inventory,59.0
USLW-APP-20240922-448,Ap420197,Em420197,Ci420197,Nk420197,2024-09-22,Mortgage,896318.0,Home Purchase,308.0
USLW-APP-20250401-299,Ap564071,Em564071,Ci564071,Nk564071,2025-04-01,Personal,22203.0,Other,13.0
USLW-APP-20240731-489,Ap771256,Em771256,Ci771256,Nk771256,2024-07-31,Small Business,13026.0,Startup Costs,32.0
USLW-APP-20240614-153,Ap286833,Em286833,Ci286833,Nk286833,2024-06-14,Small Business,300811.0,Working Capital,76.0
USLW-APP-20240404-941,Ap817912,Em817912,Ci817912,Nk817912,2024-04-04,Auto,48724.0,New Car Purchase,58.0
USLW-APP-20241021-205,Ap875435,Em875435,Ci875435,Nk875435,2024-10-21,Personal,27811.0,Medical Expenses,40.0
USLW-APP-20241214-874,Ap177454,Em177454,Ci177454,Nk177454,2024-12-14,Personal,32695.0,Medical Expenses,31.0
USLW-APP-20250112-565,Ap357594,Em357594,Ci357594,Nk357594,2025-01-12,Small Business,404427.0,Startup Costs,44.0
USLW-APP-20250222-141,Ap611897,Em611897,Ci611897,Nk611897,2025-02-22,Small Business,386413.0,Inventory,75.0
USLW-APP-20240618-773,Ap452744,Em452744,Ci452744,Nk452744,2024-06-18,Small Business,63146.0,Working Capital,73.0
USLW-APP-20250120-545,Ap616142,Em616142,Ci616142,Nk616142,2025-01-20,Small Business,483208.0,Startup Costs,82.0
USLW-APP-20250118-270,Ap137641,Em137641,Ci137641,Nk137641,2025-01-18,Mortgage,951454.0,Home Purchase,301.0
USLW-APP-20240427-815,Ap653999,Em653999,Ci653999,Nk653999,2024-04-27,Personal,8496.0,Other,22.0
USLW-APP-20240531-467,Ap956774,Em956774,Ci956774,Nk956774,2024-05-31,Personal,39643.0,Medical Expenses,38.0
USLW-APP-20250112-322,Ap469040,Em469040,Ci469040,Nk469040,2025-01-12,Small Business,25646.0,Startup Costs,78.0
USLW-APP-20250113-718,Ap767542,Em767542,Ci767542,Nk767542,2025-01-13,Small Business,413391.0,Working Capital,73.0
USLW-APP-20241012-919,Ap712121,Em712121,Ci712121,Nk712121,2024-10-12,Personal,3769.0,Home Improvement,51.0
USLW-APP-20240520-163,Ap418420,Em418420,Ci418420,Nk418420,2024-05-20,Personal,4016.0,Vacation,12.0
USLW-APP-20250122-294,Ap381685,Em381685,Ci381685,Nk381685,2025-01-22,Personal,16295.0,Vacation,54.0
USLW-APP-20241102-290,Ap980889,Em980889,Ci980889,Nk980889,2024-11-02,Personal,3230.0,Vacation,53.0
USLW-APP-20240827-571,Ap575526,Em575526,Ci575526,Nk575526,2024-08-27,Small Business,26480.0,Equipment Purchase,39.0
USLW-APP-20241120-558,Ap144813,Em144813,Ci144813,Nk144813,2024-11-20,Personal,9175.0,Education,60.0
USLW-APP-20241024-229,Ap792558,Em792558,Ci792558,Nk792558,2024-10-24,Small Business,101666.0,Startup Costs,81.0
USLW-APP-20240808-676,Ap764180,Em764180,Ci764180,Nk764180,2024-08-08,Personal,1069.0,Other,60.0
USLW-APP-20240918-888,Ap386214,Em386214,Ci386214,Nk386214,2024-09-18,Personal,12534.0,Home Improvement,30.0
USLW-APP-20240424-409,Ap442703,Em442703,Ci442703,Nk442703,2024-04-24,Personal,13294.0,Vacation,35.0
USLW-APP-20240616-995,Ap304615,Em304615,Ci304615,Nk304615,2024-06-16,Personal,11647.0,Other,43.0
USLW-APP-20250208-657,Ap576657,Em576657,Ci576657,Nk576657,2025-02-08,Personal,22172.0,Other,28.0
USLW-APP-20240910-654,Ap666074,Em666074,Ci666074,Nk666074,2024-09-10,Small Business,178344.0,Working Capital,39.0
USLW-APP-20250101-876,Ap850294,Em850294,Ci850294,Nk850294,2025-01-01,Personal,18947.0,Debt Consolidation,19.0
USLW-APP-20250225-135,Ap855164,Em855164,Ci855164,Nk855164,2025-02-25,Personal,5987.0,Other,27.0
USLW-APP-20250104-576,Ap499953,Em499953,Ci499953,Nk499953,2025-01-04,Personal,41936.0,Home Improvement,25.0
USLW-APP-20241108-378,Ap922494,Em922494,Ci922494,Nk922494,2024-11-08,Auto,34763.0,Refinance,61.0
USLW-APP-20240915-351,Ap938003,Em938003,Ci938003,Nk938003,2024-09-15,Small Business,235034.0,Inventory,29.0
USLW-APP-20241013-732,Ap387654,Em387654,Ci387654,Nk387654,2024-10-13,Personal,24494.0,Vacation,58.0
USLW-APP-20240605-564,Ap381570,Em381570,Ci381570,Nk381570,2024-06-05,Mortgage,476618.0,Home Purchase,304.0
USLW-APP-20240504-478,Ap137265,Em137265,Ci137265,Nk137265,2024-05-04,Mortgage,479577.0,Home Purchase,205.0
USLW-APP-20250309-371,Ap349321,Em349321,Ci349321,Nk349321,2025-03-09,Small Business,358159.0,Expansion,28.0
USLW-APP-20241026-698,Ap166150,Em166150,Ci166150,Nk166150,2024-10-26,Mortgage,973568.0,Home Purchase,212.0
USLW-APP-20240914-559,Ap711600,Em711600,Ci711600,Nk711600,2024-09-14,Mortgage,320897.0,Refinance,214.0
USLW-APP-20240531-435,Ap189613,Em189613,Ci189613,Nk189613,2024-05-31,Personal,18277.0,Home Improvement,51.0
USLW-APP-20241030-342,Ap437054,Em437054,Ci437054,Nk437054,2024-10-30,Personal,14856.0,Medical Expenses,44.0
USLW-APP-20250218-313,Ap938807,Em938807,Ci938807,Nk938807,2025-02-18,Small Business,471554.0,Inventory,83.0
USLW-APP-20250317-945,Ap221826,Em221826,Ci221826,Nk221826,2025-03-17,Personal,47093.0,Other,33.0
USLW-APP-20240703-645,Ap659723,Em659723,Ci659723,Nk659723,2024-07-03,Auto,41227.0,Refinance,29.0
USLW-APP-20240417-719,Ap982875,Em982875,Ci982875,Nk982875,2024-04-17,Personal,10186.0,Debt Consolidation,20.0
USLW-APP-20241019-379,Ap550348,Em550348,Ci550348,Nk550348,2024-10-19,Small Business,10832.0,Startup Costs,72.0
USLW-APP-20241119-793,Ap310017,Em310017,Ci310017,Nk310017,2024-11-19,Personal,28969.0,Home Improvement,53.0
USLW-APP-20240423-514,Ap234055,Em234055,Ci234055,Nk234055,2024-04-23,Small Business,261239.0,Working Capital,48.0
USLW-APP-20240915-503,Ap590457,Em590457,Ci590457,Nk590457,2024-09-15,Personal,8329.0,Vacation,15.0
USLW-APP-20250315-496,Ap776022,Em776022,Ci776022,Nk776022,2025-03-15,Personal,14246.0,Other,23.0
USLW-APP-20240830-922,Ap909942,Em909942,Ci909942,Nk909942,2024-08-30,Personal,21910.0,Vacation,43.0
USLW-APP-20250109-891,Ap833547,Em833547,Ci833547,Nk833547,2025-01-09,Personal,11149.0,Debt Consolidation,24.0
USLW-APP-20250120-860,Ap796358,Em796358,Ci796358,Nk796358,2025-01-20,Personal,15079.0,Debt Consolidation,23.0
USLW-APP-20240815-885,Ap550062,Em550062,Ci550062,Nk550062,2024-08-15,Mortgage,274061.0,Home Purchase,294.0
USLW-APP-20240516-245,Ap194071,Em194071,Ci194071,Nk194071,2024-05-16,Mortgage,814493.0,Refinance,218.0
USLW-APP-20240615-608,Ap893072,Em893072,Ci893072,Nk893072,2024-06-15,Personal,26193.0,Education,47.0
USLW-APP-20250126-701,Ap406691,Em406691,Ci406691,Nk406691,2025-01-26,Personal,41785.0,Home Improvement,54.0
USLW-APP-20240829-430,Ap941052,Em941052,Ci941052,Nk941052,2024-08-29,Personal,14827.0,Debt Consolidation,39.0
USLW-APP-20240428-332,Ap246389,Em246389,Ci246389,Nk246389,2024-04-28,Mortgage,812144.0,Home Purchase,226.0
USLW-APP-20250215-594,Ap739896,Em739896,Ci739896,Nk739896,2025-02-15,Personal,18033.0,Other,28.0
USLW-APP-20250329-200,Ap369708,Em369708,Ci369708,Nk369708,2025-03-29,Mortgage,767891.0,Home Purchase,339.0
USLW-APP-20250312-126,Ap782705,Em782705,Ci782705,Nk782705,2025-03-12,Personal,21770.0,Home Improvement,34.0
USLW-APP-20241002-931,Ap738112,Em738112,Ci738112,Nk738112,2024-10-02,Personal,3094.0,Education,53.0
USLW-APP-20240421-808,Ap354444,Em354444,Ci354444,Nk354444,2024-04-21,Small Business,354942.0,Expansion,81.0
USLW-APP-20240717-335,Ap703561,Em703561,Ci703561,Nk703561,2024-07-17,Small Business,378456.0,Inventory,47.0
USLW-APP-20250309-900,Ap961291,Em961291,Ci961291,Nk961291,2025-03-09,Mortgage,610271.0,Home Purchase,309.0
USLW-APP-20241019-513,Ap311837,Em311837,Ci311837,Nk311837,2024-10-19,Personal,8699.0,Other,34.0
USLW-APP-20250225-100,Ap210017,Em210017,Ci210017,Nk210017,2025-02-25,Personal,47674.0,Other,33.0
USLW-APP-20250113-864,Ap223618,Em223618,Ci223618,Nk223618,2025-01-13,Personal,31429.0,Vacation,43.0
USLW-APP-20240608-291,Ap559297,Em559297,Ci559297,Nk559297,2024-06-08,Personal,22982.0,Medical Expenses,55.0
USLW-APP-20240604-290,Ap225341,Em225341,Ci225341,Nk225341,2024-06-04,Small Business,380265.0,Inventory,30.0
USLW-APP-20250329-371,Ap915862,Em915862,Ci915862,Nk915862,2025-03-29,Small Business,371994.0,Inventory,37.0
USLW-APP-20241106-437,Ap830892,Em830892,Ci830892,Nk830892,2024-11-06,Auto,16478.0,Used Car Purchase,54.0
USLW-APP-20240724-149,Ap652076,Em652076,Ci652076,Nk652076,2024-07-24,Personal,31736.0,Vacation,15.0
USLW-APP-20241108-142,Ap850865,Em850865,Ci850865,Nk850865,2024-11-08,Mortgage,960667.0,Refinance,333.0
USLW-APP-20240426-538,Ap541759,Em541759,Ci541759,Nk541759,2024-04-26,Small Business,351736.0,Inventory,72.0
USLW-APP-20240419-143,Ap955778,Em955778,Ci955778,Nk955778,2024-04-19,Personal,20690.0,Medical Expenses,58.0
USLW-APP-20240906-633,Ap982554,Em982554,Ci982554,Nk982554,2024-09-06,Auto,74196.0,New Car Purchase,46.0
USLW-APP-20240410-166,Ap664262,Em664262,Ci664262,Nk664262,2024-04-10,Mortgage,177096.0,Home Purchase,330.0
USLW-APP-20240617-882,Ap993741,Em993741,Ci993741,Nk993741,2024-06-17,Personal,42017.0,Vacation,28.0
USLW-APP-20240904-571,Ap640659,Em640659,Ci640659,Nk640659,2024-09-04,Personal,41100.0,Education,14.0
USLW-APP-20250226-867,Ap931516,Em931516,Ci931516,Nk931516,2025-02-26,Small Business,107462.0,Startup Costs,71.0
USLW-APP-20250109-342,Ap522845,Em522845,Ci522845,Nk522845,2025-01-09,Personal,29499.0,Medical Expenses,23.0
USLW-APP-20240417-515,Ap806544,Em806544,Ci806544,Nk806544,2024-04-17,Mortgage,710618.0,Home Purchase,299.0
USLW-APP-20240808-500,Ap424060,Em424060,Ci424060,Nk424060,2024-08-08,Small Business,461198.0,Startup Costs,48.0
USLW-APP-20240926-668,Ap698260,Em698260,Ci698260,Nk698260,2024-09-26,Auto,15775.0,New Car Purchase,53.0
USLW-APP-20240628-692,Ap293259,Em293259,Ci293259,Nk293259,2024-06-28,Mortgage,739075.0,Home Purchase,231.0
USLW-APP-20240424-200,Ap375128,Em375128,Ci375128,Nk375128,2024-04-24,Personal,21194.0,Debt Consolidation,58.0
USLW-APP-20240622-294,Ap919471,Em919471,Ci919471,Nk919471,2024-06-22,Small Business,316154.0,Inventory,27.0
USLW-APP-20240906-756,Ap709719,Em709719,Ci709719,Nk709719,2024-09-06,Personal,18042.0,Vacation,42.0
USLW-APP-20240826-386,Ap970123,Em970123,Ci970123,Nk970123,2024-08-26,Personal,49048.0,Education,27.0
USLW-APP-20250220-633,Ap945038,Em945038,Ci945038,Nk945038,2025-02-20,Mortgage,599052.0,Home Purchase,189.0
USLW-APP-20241002-449,Ap503832,Em503832,Ci503832,Nk503832,2024-10-02,Mortgage,76401.0,Refinance,218.0
USLW-APP-20240603-849,Ap989097,Em989097,Ci989097,Nk989097,2024-06-03,Small Business,241284.0,Equipment Purchase,65.0
USLW-APP-20240920-938,Ap729661,Em729661,Ci729661,Nk729661,2024-09-20,Auto,54344.0,Refinance,72.0
USLW-APP-20240914-634,Ap281144,Em281144,Ci281144,Nk281144,2024-09-14,Personal,5634.0,Medical Expenses,39.0
USLW-APP-20240707-805,Ap911006,Em911006,Ci911006,Nk911006,2024-07-07,Small Business,373505.0,Startup Costs,63.0
USLW-APP-20240618-676,Ap350195,Em350195,Ci350195,Nk350195,2024-06-18,Mortgage,773554.0,Home Purchase,180.0
USLW-APP-20240722-832,Ap243748,Em243748,Ci243748,Nk243748,2024-07-22,Mortgage,883867.0,Refinance,252.0
USLW-APP-20241219-567,Ap504032,Em504032,Ci504032,Nk504032,2024-12-19,Personal,20231.0,Home Improvement,27.0
USLW-APP-20240407-561,Ap132733,Em132733,Ci132733,Nk132733,2024-04-07,Personal,5224.0,Debt Consolidation,31.0
USLW-APP-20240804-927,Ap841040,Em841040,Ci841040,Nk841040,2024-08-04,Personal,18331.0,Education,28.0
USLW-APP-20250208-123,Ap626338,Em626338,Ci626338,Nk626338,2025-02-08,Auto,72633.0,Refinance,68.0
USLW-APP-20240503-423,Ap209996,Em209996,Ci209996,Nk209996,2024-05-03,Mortgage,179721.0,Refinance,261.0
USLW-APP-20241123-768,Ap658221,Em658221,Ci658221,Nk658221,2024-11-23,Personal,6387.0,Medical Expenses,55.0
USLW-APP-20240430-476,Ap649239,Em649239,Ci649239,Nk649239,2024-04-30,Personal,45266.0,Medical Expenses,32.0
USLW-APP-20241220-230,Ap656701,Em656701,Ci656701,Nk656701,2024-12-20,Personal,26017.0,Home Improvement,46.0
USLW-APP-20250209-781,Ap265873,Em265873,Ci265873,Nk265873,2025-02-09,Auto,51382.0,Used Car Purchase,53.0
USLW-APP-20250209-354,Ap810979,Em810979,Ci810979,Nk810979,2025-02-09,Personal,6465.0,Home Improvement,38.0
USLW-APP-20240914-901,Ap999005,Em999005,Ci999005,Nk999005,2024-09-14,Mortgage,834991.0,Home Purchase,190.0
USLW-APP-20250313-440,Ap533816,Em533816,Ci533816,Nk533816,2025-03-13,Small Business,444920.0,Expansion,74.0
USLW-APP-20241210-198,Ap813135,Em813135,Ci813135,Nk813135,2024-12-10,Mortgage,62044.0,Home Purchase,321.0
USLW-APP-20241214-144,Ap321888,Em321888,Ci321888,Nk321888,2024-12-14,Auto,31763.0,New Car Purchase,43.0
USLW-APP-20250106-185,Ap885332,Em885332,Ci885332,Nk885332,2025-01-06,Mortgage,467958.0,Home Purchase,254.0
USLW-APP-20240728-293,Ap845453,Em845453,Ci845453,Nk845453,2024-07-28,Mortgage,915134.0,Refinance,185.0
USLW-APP-20240428-203,Ap867950,Em867950,Ci867950,Nk867950,2024-04-28,Personal,4263.0,Debt Consolidation,22.0
USLW-APP-20240817-758,Ap266472,Em266472,Ci266472,Nk266472,2024-08-17,Mortgage,433365.0,Refinance,268.0
USLW-APP-20240805-108,Ap497710,Em497710,Ci497710,Nk497710,2024-08-05,Mortgage,524252.0,Refinance,273.0
USLW-APP-20250321-984,Ap311760,Em311760,Ci311760,Nk311760,2025-03-21,Personal,27825.0,Debt Consolidation,13.0
USLW-APP-20241120-954,Ap222744,Em222744,Ci222744,Nk222744,2024-11-20,Small Business,408241.0,Equipment Purchase,52.0
USLW-APP-20241221-230,Ap975863,Em975863,Ci975863,Nk975863,2024-12-21,Mortgage,491223.0,Home Purchase,202.0
USLW-APP-20240917-439,Ap830051,Em830051,Ci830051,Nk830051,2024-09-17,Mortgage,341995.0,Refinance,315.0
USLW-APP-20240826-678,Ap601946,Em601946,Ci601946,Nk601946,2024-08-26,Mortgage,430843.0,Refinance,283.0
USLW-APP-20241120-834,Ap143001,Em143001,Ci143001,Nk143001,2024-11-20,Small Business,347077.0,Equipment Purchase,69.0
USLW-APP-20240825-559,Ap691652,Em691652,Ci691652,Nk691652,2024-08-25,Small Business,370120.0,Expansion,47.0
USLW-APP-20240509-101,Ap931460,Em931460,Ci931460,Nk931460,2024-05-09,Personal,3233.0,Medical Expenses,14.0
USLW-APP-20250329-704,Ap338506,Em338506,Ci338506,Nk338506,2025-03-29,Mortgage,332210.0,Refinance,338.0
USLW-APP-20241112-107,Ap853019,Em853019,Ci853019,Nk853019,2024-11-12,Personal,33305.0,Medical Expenses,34.0
USLW-APP-20240718-447,Ap530789,Em530789,Ci530789,Nk530789,2024-07-18,Personal,43501.0,Home Improvement,30.0
USLW-APP-20240726-235,Ap756166,Em756166,Ci756166,Nk756166,2024-07-26,Personal,43725.0,Vacation,31.0
USLW-APP-20240404-396,Ap811998,Em811998,Ci811998,Nk811998,2024-04-04,Mortgage,93201.0,Home Purchase,304.0
USLW-APP-20240705-954,Ap752589,Em752589,Ci752589,Nk752589,2024-07-05,Personal,33796.0,Debt Consolidation,29.0
USLW-APP-20250114-468,Ap599722,Em599722,Ci599722,Nk599722,2025-01-14,Personal,1441.0,Education,56.0
USLW-APP-20241106-936,Ap785117,Em785117,Ci785117,Nk785117,2024-11-06,Mortgage,682115.0,Refinance,196.0
USLW-APP-20240828-489,Ap658924,Em658924,Ci658924,Nk658924,2024-08-28,Mortgage,337236.0,Refinance,249.0
USLW-APP-20240714-356,Ap835457,Em835457,Ci835457,Nk835457,2024-07-14,Personal,30579.0,Other,26.0
USLW-APP-20240910-706,Ap279352,Em279352,Ci279352,Nk279352,2024-09-10,Personal,34308.0,Other,45.0
USLW-APP-20250101-547,Ap910694,Em910694,Ci910694,Nk910694,2025-01-01,Small Business,345975.0,Working Capital,44.0
USLW-APP-20240610-781,Ap966867,Em966867,Ci966867,Nk966867,2024-06-10,Personal,15459.0,Debt Consolidation,30.0
USLW-APP-20240605-419,Ap293283,Em293283,Ci293283,Nk293283,2024-06-05,Small Business,377713.0,Startup Costs,84.0
USLW-APP-20240606-917,Ap550195,Em550195,Ci550195,Nk550195,2024-06-06,Personal,20061.0,Vacation,38.0
USLW-APP-20240403-928,Ap869884,Em869884,Ci869884,Nk869884,2024-04-03,Personal,32536.0,Debt Consolidation,22.0
USLW-APP-20240928-615,Ap531413,Em531413,Ci531413,Nk531413,2024-09-28,Personal,18683.0,Vacation,60.0
USLW-APP-20241026-311,Ap403988,Em403988,Ci403988,Nk403988,2024-10-26,Mortgage,931684.0,Refinance,272.0
USLW-APP-20240526-742,Ap426898,Em426898,Ci426898,Nk426898,2024-05-26,Personal,23001.0,Vacation,20.0
USLW-APP-20250207-611,Ap963561,Em963561,Ci963561,Nk963561,2025-02-07,Small Business,161965.0,Expansion,27.0
USLW-APP-20240916-207,Ap402186,Em402186,Ci402186,Nk402186,2024-09-16,Personal,7980.0,Medical Expenses,36.0
USLW-APP-20240804-502,Ap161665,Em161665,Ci161665,Nk161665,2024-08-04,Small Business,149813.0,Working Capital,62.0
USLW-APP-20240405-127,Ap346584,Em346584,Ci346584,Nk346584,2024-04-05,Personal,41312.0,Debt Consolidation,17.0
USLW-APP-20241021-319,Ap216953,Em216953,Ci216953,Nk216953,2024-10-21,Small Business,330438.0,Inventory,74.0
USLW-APP-20241219-666,Ap576072,Em576072,Ci576072,Nk576072,2024-12-19,Small Business,174051.0,Working Capital,57.0
USLW-APP-20240512-699,Ap782736,Em782736,Ci782736,Nk782736,2024-05-12,Small Business,268866.0,Working Capital,83.0
USLW-APP-20240602-260,Ap286626,Em286626,Ci286626,Nk286626,2024-06-02,Personal,10547.0,Vacation,25.0
USLW-APP-20240613-703,Ap245271,Em245271,Ci245271,Nk245271,2024-06-13,Auto,52848.0,New Car Purchase,53.0
USLW-APP-20240613-480,Ap218533,Em218533,Ci218533,Nk218533,2024-06-13,Mortgage,501890.0,Home Purchase,316.0
USLW-APP-20240726-795,Ap698069,Em698069,Ci698069,Nk698069,2024-07-26,Personal,30992.0,Other,44.0
USLW-APP-20241103-145,Ap565966,Em565966,Ci565966,Nk565966,2024-11-03,Mortgage,310284.0,Refinance,300.0
USLW-APP-20250107-304,Ap166262,Em166262,Ci166262,Nk166262,2025-01-07,Small Business,113803.0,Working Capital,41.0
USLW-APP-20250227-652,Ap933032,Em933032,Ci933032,Nk933032,2025-02-27,Personal,12166.0,Debt Consolidation,51.0
USLW-APP-20240620-249,Ap176898,Em176898,Ci176898,Nk176898,2024-06-20,Personal,21836.0,Home Improvement,42.0
USLW-APP-20240929-395,Ap555699,Em555699,Ci555699,Nk555699,2024-09-29,Mortgage,204611.0,Refinance,284.0
USLW-APP-20240718-519,Ap249369,Em249369,Ci249369,Nk249369,2024-07-18,Small Business,315895.0,Equipment Purchase,28.0
USLW-APP-20240627-214,Ap654736,Em654736,Ci654736,Nk654736,2024-06-27,Small Business,134663.0,Expansion,68.0
USLW-APP-20250204-283,Ap388316,Em388316,Ci388316,Nk388316,2025-02-04,Personal,12583.0,Education,14.0
USLW-APP-20240929-715,Ap107657,Em107657,Ci107657,Nk107657,2024-09-29,Personal,26288.0,Medical Expenses,33.0
USLW-APP-20250218-929,Ap577602,Em577602,Ci577602,Nk577602,2025-02-18,Mortgage,453799.0,Home Purchase,184.0
USLW-APP-20250224-551,Ap880977,Em880977,Ci880977,Nk880977,2025-02-24,Personal,8637.0,Vacation,22.0
USLW-APP-20241013-199,Ap474999,Em474999,Ci474999,Nk474999,2024-10-13,Small Business,176081.0,Inventory,61.0
USLW-APP-20250318-737,Ap784191,Em784191,Ci784191,Nk784191,2025-03-18,Mortgage,328916.0,Home Purchase,355.0
USLW-APP-20240803-863,Ap107906,Em107906,Ci107906,Nk107906,2024-08-03,Personal,20692.0,Education,18.0
